Time,Intensity,Intensity_1
0.011979,15201631,1720633
0.01199,8564979,148527
0.012001,13166415,-11795322
0.012012,12675469,-9942276
0.012023,7563951,-5874835
0.012034,-3682655,1789355
0.012045,-16387012,3668424
0.012056,-14181628,15925143
0.012067,-9027427,25253374
0.012078,6767027,13889245
0.012089,6615604,6991539
0.0121,15193784,-7162360
0.012111,12205756,-16521026
0.012122,7781552,-28061134
0.012133,7238215,-24385376
0.012144,-9172280,-16691663
0.012155,-13477187,2987294
0.012166,-15049768,9450536
0.012177,-8033508,20207618
0.012188,5424436,23030188
0.012199,5031980,19638338
0.01221,6612303,12778597
0.012221,16740042,4854036
0.012232,8835023,-12270474
0.012243,3878212,-29210124
0.012254,-1394646,-26453092
0.012265,-9019162,-19655332
0.012276,-11643497,-4522482
0.012287,-14161175,4719070
0.012298,-4865658,9971603
0.012309,2570980,17194952
0.01232,1590747,19150528
0.012331,4544290,18262692
0.012342,3277454,9631616
0.012353,5063437,724912
0.012364,6810705,-14082819
0.012375,4611278,-14465026
0.012386,5479216,-17752844
0.012397,-12070151,-19282670
0.012408,-3278014,-13004481
0.012419,-4006385,-2818542
0.01243,-852469,5140952
0.012441,1595906,6928747
0.012452,5743497,16349080
0.012463,9284871,14240853
0.012474,-3970058,10030020
0.012485,-962514,-4366975
0.012496,1069239,-6231728
0.012507,-3401196,-13192789
0.012518,-3345380,-10339097
0.012529,-3690514,-8757716
0.01254,211361,-4034753
0.012551,352270,5151957
0.012562,8358219,6951668
0.012573,8040723,-87486
0.012584,8286773,3012840
0.012595,7248711,-4065961
0.012606,-6888088,-7987526
0.012617,-8538989,-542542
0.012628,-22223704,-8603733
0.012639,-21112652,365888
0.01265,-13886277,5332008
0.012661,-10705108,-1572696
0.012672,1859145,5424552
0.012683,16021199,1847376
0.012694,19483244,2510029
0.012705,24072900,-5946685
0.012716,16714481,-10639943
0.012727,979406,-12581904
0.012738,-17219134,-4869503
0.012749,-23884840,-9847322
0.01276,-19518300,4053275
0.012771,-21625652,15790755
0.012782,-21374172,16149815
0.012793,-2014031,7338200
0.012804,16216057,315526
0.012815,21741820,-4861879
0.012826,19860808,-8453886
0.012837,16694441,-14983733
0.012848,8341158,-9322886
0.012859,-2908946,-11098816
0.01287,-3908612,1242554
0.012881,-16347327,7675956
0.012892,-12243277,13016502
0.012903,-8542944,8510547
0.012914,-7572825,5395595
0.012925,7803510,-446565
0.012936,4659033,-5037584
0.012947,8660104,-9111290
0.012958,83636,-11812004
0.012969,3753632,-4193243
0.01298,7218021,5981290
0.012991,8514698,193864
0.013002,10990812,8481151
0.013013,908160,9330913
0.013024,2309699,1946529
0.013035,-3035020,-1981827
0.013046,-14403206,-3405518
0.013057,-9039325,-18998408
0.013068,-10247251,-4588339
0.013079,-11153118,-10624195
0.01309,-5705703,-2236294
0.013101,975994,3957139
0.013112,7324112,6077551
0.013123,18086664,6187445
0.013134,9898446,7965062
0.013145,4499653,8319132
0.013156,-7652245,2146744
0.013167,-5054756,-5463081
0.013178,-8714542,2048239
0.013189,-10897864,-6277450
0.0132,-6296069,-2038244
0.013211,-6745288,-503420
0.013222,461212,-2186078
0.013233,4395078,-5185802
0.013244,5810869,-2018817
0.013255,8766562,1518160
0.013266,5224269,12526710
0.013277,15152473,11172873
0.013288,7202052,10187459
0.013299,-891719,-1708274
0.01331,2586709,-5964690
0.013321,-4504814,6104540
0.013332,-10739097,-10583549
0.013343,-7943621,-10837431
0.013354,-12191010,-8162143
0.013365,2704788,-9927005
0.013376,-585650,-133491
0.013387,3750798,9391758
0.013398,11094462,13589943
0.013409,9101800,12595858
0.01342,11289977,16057933
0.013431,7675935,13397674
0.013442,5513823,733713
0.013453,-4720060,-7715686
0.013464,-6352800,-12414764
0.013475,-4325944,-5432334
0.013486,-1786144,-15599431
0.013497,2690470,-14605991
0.013508,-598081,-11740494
0.013519,-4746756,1474724
0.01353,4156417,-5046093
0.013541,4590250,9840064
0.013552,-5561788,7572883
0.013563,4089294,10874686
0.013574,-2899955,11038404
0.013585,-859602,5901856
0.013596,-3393828,6119135
0.013607,4897409,-4055782
0.013618,6460732,-6913420
0.013629,829347,-17686752
0.01364,3278414,-8742226
0.013651,-6916073,-13744744
0.013662,-4466845,1427780
0.013673,-3943744,-555108
0.013684,1381580,14305640
0.013695,1801687,17319568
0.013706,-1312331,21510304
0.013717,8999964,19535722
0.013728,7062884,-4830045
0.013739,1367320,-4560066
0.01375,6554686,-14545570
0.013761,314852,-14257329
0.013772,-3383258,-18591448
0.013783,2855499,-4476290
0.013794,3417864,2439322
0.013805,7545764,-455161
0.013816,4157286,7511176
0.013827,9655067,7540426
0.013838,5938486,-1161706
0.013849,-1517222,-710712
0.01386,-2060399,394021
0.013871,-11657797,-1287613
0.013882,-10914512,2755521
0.013893,-9173657,-827615
0.013904,1968870,2173703
0.013915,11190659,-1203978
0.013926,10178876,2901619
0.013937,17326294,-2711039
0.013948,12457244,-2519814
0.013959,7783102,-7416333
0.01397,-571110,-2428097
0.013981,-4150968,-1049640
0.013992,-20972428,869573
0.014003,-16520613,3355061
0.014014,-10108458,3819029
0.014025,-3211831,575820
0.014036,9031872,9292277
0.014047,16462503,-1810587
0.014058,15738834,-3416740
0.014069,19710180,-15096614
0.01408,4762723,-18453056
0.014091,5805583,-11095537
0.014102,-291842,78833
0.014113,-1976283,135619
0.014124,-15295453,4242984
0.014135,-18894868,13796124
0.014146,-7749755,10947260
0.014157,-9855729,6850755
0.014168,4364913,4854116
0.014179,5707527,-7144140
0.01419,8271745,-5448879
0.014201,16953820,-4117991
0.014212,2602922,-4599147
0.014223,4707801,-5246389
0.014234,6307025,-1392676
0.014245,-6758377,-5942412
0.014256,-15657321,2298178
0.014267,-14846981,9878787
0.014278,-11553278,4198496
0.014289,-6009834,2213263
0.0143,3502,-1233835
0.014311,2584,-1124021
0.014322,8844400,-1516862
0.014333,13253764,-7020257
0.014344,10197390,-9353004
0.014355,8521961,-10259842
0.014366,1617633,-3087685
0.014377,53620,2522562
0.014388,-504223,4826274
0.014399,-8606085,8441045
0.01441,1006874,67777
0.014421,-5458678,6781068
0.014432,-13524743,-5246816
0.014443,2204461,-8932507
0.014454,-7993337,-14684980
0.014465,4602947,-5998156
0.014476,-4764115,-9575212
0.014487,962519,2922844
0.014498,-1285444,12717620
0.014509,10613998,18251440
0.01452,15850703,7783284
0.014531,4610828,3255730
0.014542,824788,3021989
0.014553,-2433729,-14653497
0.014564,-11161253,-17903772
0.014575,-14582360,-14388718
0.014586,-23851110,-12595507
0.014597,-18157106,-4298743
0.014608,-4934556,10720366
0.014619,3086518,11132561
0.01463,8185035,14053852
0.014641,14281558,7861319
0.014652,25767644,8578384
0.014663,18532236,-570798
0.014674,4544174,-8082887
0.014685,153698,-12664198
0.014696,-14443614,-14246127
0.014707,-19540206,-8205642
0.014718,-18186256,-4534786
0.014729,-8949401,1592578
0.01474,-2843295,5900154
0.014751,7701004,5027263
0.014762,13296928,254788
0.014773,8946281,1220890
0.014784,12719559,3886954
0.014795,6083430,441955
0.014806,-7874113,2260102
0.014817,-9686558,3063112
0.014828,-3657606,4575697
0.014839,-12387794,-2654889
0.01485,-9350001,-5389579
0.014861,3585710,-2784167
0.014872,-5039180,-8479582
0.014883,3338939,-11950156
0.014894,8187522,-5610402
0.014905,2959384,231644
0.014916,6667011,6503922
0.014927,-368151,9067062
0.014938,-4981,9438178
0.014949,-10818054,6688951
0.01496,-5262481,5329330
0.014971,2131252,14809879
0.014982,-245513,-3675921
0.014993,232642,-2848024
0.015004,-1935230,-9999479
0.015015,2342664,-10959149
0.015026,8206795,-17399764
0.015037,5421931,-2334329
0.015048,465473,2137477
0.015059,1289661,4371196
0.01507,-2112312,6162289
0.015081,1395015,12198229
0.015092,-10741714,13446950
0.015103,-3179064,14708579
0.015114,-2946622,5457338
0.015125,2592971,1809640
0.015136,3537220,-6585070
0.015147,10023596,-10784620
0.015158,9136558,-13953997
0.015169,4385871,-16958472
0.01518,3387791,-8889262
0.015191,-10857630,1551987
0.015202,-9140975,9596550
0.015213,-9635018,12635970
0.015224,-4603759,13324326
0.015235,-7018710,12262256
0.015246,4512478,11416713
0.015257,1635338,1883452
0.015268,4027764,-11060412
0.015279,5993560,-9448775
0.01529,3127517,-17432022
0.015301,4699444,-14166209
0.015312,1978738,-7441107
0.015323,-2401890,8029754
0.015334,2477121,9305601
0.015345,-4736512,5582163
0.015356,2330159,8812265
0.015367,2554805,12156717
0.015378,-5790046,3764447
0.015389,-3242093,-1813241
0.0154,-1170443,5912904
0.015411,-11098277,-3073320
0.015422,4930742,-2865044
0.015433,6027267,3943574
0.015444,7107224,-4241932
0.015455,7295688,-5216542
0.015466,14365528,-3502227
0.015477,7829860,332637
0.015488,3342379,6253641
0.015499,-10231004,-4374578
0.01551,-13367493,7727061
0.015521,-9507673,3063108
0.015532,-5100259,1701468
0.015543,-7728347,6889733
0.015554,6606010,5655344
0.015565,9361611,2816310
0.015576,5111047,-965544
0.015587,17925316,-9319035
0.015598,9262865,-3484434
0.015609,-8231915,-3174645
0.01562,-768877,625723
0.015631,-107149,2779333
0.015642,-6767379,8016199
0.015653,-9866211,9746109
0.015664,-1306821,-54527
0.015675,-5125289,-2696101
0.015686,-13710903,-9489056
0.015697,8147206,-4837138
0.015708,3606387,-5963969
0.015719,13751049,3577820
0.01573,3399962,-2973515
0.015741,5924639,2746787
0.015752,8035412,4112350
0.015763,5933427,5150535
0.015774,-1576820,1791674
0.015785,-8323532,-3042829
0.015796,-13402884,-11678974
0.015807,-16729611,2151942
0.015818,-10976515,271463
0.015829,-13332766,-2508814
0.01584,-5698234,-649520
0.015851,1383622,12535900
0.015862,8329612,9505489
0.015873,18261888,1291327
0.015884,9914789,11184918
0.015895,5276807,2375197
0.015906,314885,2984101
0.015917,-110699,-3235500
0.015928,-5341126,-1403970
0.015939,-13848229,1102616
0.01595,-12910372,2983531
0.015961,-8603292,-4203554
0.015972,-1978734,-3869677
0.015983,5053871,-27316
0.015994,13117563,700711
0.016005,11736957,9647431
0.016016,11080765,7593525
0.016027,4750090,6137300
0.016038,4683631,6358440
0.016049,-3485721,1835784
0.01606,-4258089,-3959038
0.016071,-8054744,-11590996
0.016082,-13768106,-2638244
0.016093,1305320,-12393557
0.016104,1804493,-2110985
0.016115,-7541822,-6302943
0.016126,-6997849,856209
0.016137,6948,-6509938
0.016148,787843,11580445
0.016159,2086925,7613543
0.01617,4871984,4697581
0.016181,9319409,9875210
0.016192,1433259,-1195280
0.016203,-2809326,-1439694
0.016214,1230328,-6201647
0.016225,-8926417,-4407129
0.016236,-3832674,-7545887
0.016247,-5315348,-10685482
0.016258,1620379,-8246971
0.016269,8405658,-1056685
0.01628,2499632,414432
0.016291,-163514,-2197956
0.016302,4373155,7291673
0.016313,-2004719,9545308
0.016324,-1457236,12756315
0.016335,-2684796,17797220
0.016346,-1641724,4189142
0.016357,622189,-5886228
0.016368,6063324,-7659127
0.016379,4268589,-19114644
0.01639,4295390,-13175399
0.016401,5165856,-2292367
0.016412,407227,-3335363
0.016423,5214109,-10884402
0.016434,-3697375,9724551
0.016445,596077,17083172
0.016456,2400746,14576841
0.016467,3682561,14656439
0.016478,-2688718,4672968
0.016489,11377041,9097511
0.0165,6138845,-7675910
0.016511,-1298735,-7702649
0.016522,-3390335,-14865353
0.016533,-3395291,-12209889
0.016544,-5501579,-7306946
0.016555,4210966,957355
0.016566,-991162,8862875
0.016577,3663566,7471170
0.016588,5072347,2740570
0.016599,-3702934,6656341
0.01661,2242468,2000939
0.016621,-4733280,-2882214
0.016632,-6118886,-10316151
0.016643,-10651710,1054508
0.016654,-4234503,-10708270
0.016665,5034574,-7364485
0.016676,2689931,-9837464
0.016687,8791109,-9637756
0.016698,4998835,-5415842
0.016709,-1650721,-10942587
0.01672,1860353,-2179024
0.016731,-2857203,-621718
0.016742,-12088764,9044125
0.016753,-8126714,3544913
0.016764,-14379042,2805528
0.016775,-11081875,4918354
0.016786,3344105,7938113
0.016797,5842449,-4202395
0.016808,14177412,-528340
0.016819,5753658,-11268032
0.01683,6696695,-8800279
0.016841,2920696,-1259621
0.016852,7932915,4545886
0.016863,-4283957,1968504
0.016874,-8234158,11212613
0.016885,-9089605,14689598
0.016896,-4512262,1806520
0.016907,-9876658,-523225
0.016918,2115500,-102968
0.016929,825631,2821587
0.01694,-3225755,-4480189
0.016951,9889267,-7497233
0.016962,11589644,3430199
0.016973,5143529,5368860
0.016984,6735106,8089733
0.016995,3100741,-1743494
0.017006,2501729,7161278
0.017017,-12261475,2667745
0.017028,-12376823,-633311
0.017039,-9550101,-1288046
0.01705,-17841226,105236
0.017061,-5605533,-3477016
0.017072,2243227,-2840104
0.017083,1979609,-1894455
0.017094,9414619,-4174866
0.017105,12650844,2749830
0.017116,10631657,-3620703
0.017127,11066020,95195
0.017138,3356672,-5511649
0.017149,1341917,-2802861
0.01716,-11264072,3268775
0.017171,-14125600,4154377
0.017182,-7987111,1073867
0.017193,-11744715,-4163462
0.017204,-6671470,-7079556
0.017215,4624322,296436
0.017226,671071,1469389
0.017237,8722999,3521467
0.017248,9681871,9164048
0.017259,4479194,6384314
0.01727,10474668,2164729
0.017281,6813149,2157745
0.017292,-5333253,-233464
0.017303,-7372246,8035476
0.017314,-12407638,932596
0.017325,-9672074,-1773472
0.017336,-11116504,-9229608
0.017347,-12130448,-2449425
0.017358,5559569,-4439178
0.017369,7230498,12417019
0.01738,9701095,10721417
0.017391,7160508,-928930
0.017402,12593428,6468659
0.017413,12614944,3097761
0.017424,7255534,1359820
0.017435,7368682,-1731510
0.017446,-5912410,1124663
0.017457,-8059121,-2231709
0.017468,-8663845,-6237812
0.017479,-9421227,4598822
0.01749,-8127899,184007
0.017501,8495307,-4634207
0.017512,5980811,-4080598
0.017523,4057014,1443196
0.017534,2648421,-9537941
0.017545,-58996,7875572
0.017556,7974422,5063222
0.017567,-1241597,-3567330
0.017578,-7514611,3730925
0.017589,-2397756,-1847365
0.0176,1942511,-2388928
0.017611,-2752776,-10912479
0.017622,1045183,-12929190
0.017633,-3258327,-12765752
0.017644,-5359465,-8502344
0.017655,-3896370,-4084044
0.017666,-1690983,3412929
0.017677,617636,15503615
0.017688,2398661,9172724
0.017699,1197273,11067695
0.01771,7390730,12198848
0.017721,3968452,4807640
0.017732,6589486,-3649734
0.017743,-518188,-13352776
0.017754,-7296198,-13328729
0.017765,-2140557,-12014120
0.017776,-4279161,-8430584
0.017787,-44533,-5534492
0.017798,5428687,7682115
0.017809,127066,9099457
0.01782,3979974,12736082
0.017831,-2863377,11491957
0.017842,4776897,6579891
0.017853,6755125,8015660
0.017864,655049,-138239
0.017875,254089,-2080030
0.017886,-1570847,-7822901
0.017897,-3669439,-9034387
0.017908,1087581,-5457735
0.017919,-1000578,2180484
0.01793,-3947405,-1984631
0.017941,7714058,10224631
0.017952,-804913,-2711339
0.017963,1356896,13728278
0.017974,2606774,7778235
0.017985,-2386579,6307673
0.017996,-3485768,11355200
0.018007,-2403384,3397033
0.018018,-4132925,-7471931
0.018029,3155164,-6292193
0.01804,6937109,-9435286
0.018051,4377924,-9138987
0.018062,1746957,-4716780
0.018073,4756862,-6377189
0.018084,-1229498,5844009
0.018095,-2522892,-2665847
0.018106,-2715520,-1282210
0.018117,-3647009,4416450
0.018128,-6913698,3735089
0.018139,-1738284,5175323
0.01815,-11495380,6668973
0.018161,-10585364,3059312
0.018172,-2509579,-6537417
0.018183,4063386,-7483863
0.018194,12824265,-3219686
0.018205,7653771,2881181
0.018216,12927155,-4809776
0.018227,7663871,4137024
0.018238,-2093444,-1565325
0.018249,-9233952,7122040
0.01826,-20585500,5797601
0.018271,-12215201,9653182
0.018282,-9599574,11377861
0.018293,-205408,9686010
0.018304,11197266,7553505
0.018315,-3602058,-1399233
0.018326,10427162,-4716033
0.018337,11924218,-12535569
0.018348,10842421,-8171859
0.018359,1429274,-9479130
0.01837,-80026,1198054
0.018381,1035518,12441801
0.018392,-14341991,8768875
0.018403,-3676295,9510334
0.018414,-2242646,10774666
0.018425,-1736386,-2515858
0.018436,468567,-4787493
0.018447,3040002,-7946882
0.018458,960530,-12349174
0.018469,-4766171,-4229125
0.01848,-2174089,-875311
0.018491,1454971,586563
0.018502,9004780,8894992
0.018513,974487,5274151
0.018524,-1586392,10072558
0.018535,-3418811,-520083
0.018546,-6055227,3364158
0.018557,-3862652,-8430442
0.018568,-10301666,-6279145
0.018579,-6788695,-6846870
0.01859,-1665158,-1783564
0.018601,3809547,2077628
0.018612,12734539,6230810
0.018623,11616825,2043539
0.018634,19668596,3787466
0.018645,14156847,6643030
0.018656,10277528,4457936
0.018667,-8371489,5496845
0.018678,-6644551,-2342259
0.018689,-5466794,3133263
0.0187,-6147807,-2817570
0.018711,-9759724,870056
0.018722,-8333913,479052
0.018733,-2480055,-1243588
0.018744,583394,-1248117
0.018755,10129232,1025594
0.018766,14967440,2317196
0.018777,18665082,4359988
0.018788,9983618,2899140
0.018799,6012701,2435348
0.01881,4207039,4163578
0.018821,-8746936,3365080
0.018832,-6661399,-1737020
0.018843,-8763693,841830
0.018854,-7473447,-9310618
0.018865,-1847348,2946252
0.018876,3530146,-2345082
0.018887,-1715613,-3299641
0.018898,10449461,7937783
0.018909,6038583,6136618
0.01892,10591277,10464617
0.018931,-765870,9821724
0.018942,6961957,7977788
0.018953,172732,-977207
0.018964,1125916,1454048
0.018975,-4609891,-12241773
0.018986,-6087552,-8429793
