Frequency,Intensity
12.547744,814.554871
12.545903,2650.875
12.544061,5660.500977
12.542219,6038.202148
12.540378,3172.347412
12.538536,1489.837769
12.536694,3289.966309
12.534853,4733.998535
12.533011,3008.977051
12.531169,1912.800903
12.529328,5151.122559
12.527486,9335.783203
12.525645,9506.828125
12.523803,7057.986328
12.521961,6298.560059
12.52012,7288.962891
12.518278,7800.831543
12.516436,8396.53418
12.514595,9935.800781
12.512753,9843.75
12.510911,6315.549316
12.50907,2645.707031
12.507228,2342.513916
12.505386,3598.235107
12.503545,3347.15918
12.501703,2967.335938
12.499861,5158.833496
12.49802,8621.295898
12.496178,10196.5127
12.494337,9328.75293
12.492495,7219.022461
12.490653,4765.853027
12.488812,3421.235107
12.48697,4253.852539
12.485128,5053.442871
12.483287,3049.885254
12.481445,641.332397
12.479603,2354.622314
12.477762,6504.048828
12.47592,7569.532227
12.474078,6475.517578
12.472237,9021.783203
12.470395,13724.08789
12.468553,12319.67383
12.466712,4519.95459
12.46487,661.927551
12.463029,5628.451172
12.461187,11152.85156
12.459345,9463.90332
12.457504,4423.23291
12.455662,2733.840576
12.45382,3150.751709
12.451979,1802.716553
12.450137,935.062866
12.448295,4468.582031
12.446454,9740.594727
12.444612,10886.16992
12.44277,7676.584473
12.440929,5208.388672
12.439087,6182.806152
12.437245,7906.973145
12.435404,6890.125488
12.433562,3674.039307
12.431721,2061.635986
12.429879,4094.126953
12.428037,7114.601074
12.426196,7296.490234
12.424354,5064.116211
12.422512,3992.946777
12.420671,4912.151855
12.418829,5351.335449
12.416987,4801.428223
12.415146,5321.78125
12.413304,6347.384766
12.411462,4732.515625
12.409621,1152.479614
12.407779,350.118866
12.405937,3359.494385
12.404096,5597.663086
12.402254,4506.21582
12.400413,2964.106201
12.398571,3234.465576
12.396729,3708.280518
12.394888,3690.456055
12.393046,5327.26709
12.391204,8519.662109
12.389363,9582.22168
12.387521,7265.578613
12.385679,5099.585938
12.383838,5676.981445
12.381996,7033.727539
12.380154,6605.859863
12.378313,5171.801758
12.376471,5157.682617
12.374629,7258.590332
12.372788,9577.27832
12.370946,9289.100586
12.369105,5939.272949
12.367263,3076.604736
12.365421,4017.698486
12.36358,6331.340332
12.361738,4934.370117
12.359896,479.078705
12.358055,-1284.27002
12.356213,1216.894775
12.354371,3749.33252
12.35253,4568.915039
12.350688,6407.553711
12.348846,9038.697266
12.347005,8468.755859
12.345163,5251.330078
12.343322,4850.344727
12.34148,7904.312012
12.339638,9004.298828
12.337797,6704.859375
12.335955,5441.387695
12.334113,6189.94873
12.332272,5158.870605
12.33043,3024.143555
12.328588,4861.637695
12.326747,9406.393555
12.324905,9456.983398
12.323063,4812.160645
12.321222,3463.01709
12.31938,7666.414063
12.317538,10315.67578
12.315697,7956.547852
12.313855,6019.960938
12.312014,7636.098145
12.310172,8162.92334
12.30833,4998.391113
12.306489,2900.333252
12.304647,5047.682617
12.302805,7474.090332
12.300964,6721.662598
12.299122,5474.959961
12.29728,6533.765137
12.295439,7624.054688
12.293597,5920.95752
12.291755,2713.608643
12.289914,805.418701
12.288072,1167.467773
12.28623,3550.657715
12.284389,6876.603027
12.282547,8641.239258
12.280706,7298.301758
12.278864,4892.952148
12.277022,4230.908691
12.275181,4687.587891
12.273339,4184.189453
12.271497,3585.605225
12.269656,5191.318848
12.267814,8106.652344
12.265972,8934.256836
12.264131,6510.907715
12.262289,3063.810059
12.260447,1134.404785
12.258606,1391.824219
12.256764,2904.211182
12.254922,4264.625
12.253081,5047.169434
12.251239,6334.852051
12.249398,8583.401367
12.247556,9691.748047
12.245714,7691.612305
12.243873,4719.483398
12.242031,4870.0625
12.240189,8032.34082
12.238348,9615.647461
12.236506,7283.191406
12.234664,4307.798828
12.232823,4416.718262
12.230981,6305.405273
12.229139,5996.529785
12.227298,2985.849121
12.225456,947.696777
12.223614,2309.592529
12.221773,4860.77002
12.219931,5289.17627
12.21809,4144.381836
12.216248,4460.044922
12.214406,6258.226563
12.212565,6282.776367
12.210723,3954.183105
12.208881,3343.053467
12.20704,6790.191895
12.205198,10393.8125
12.203356,9521.950195
12.201515,5878.580078
12.199673,4751.398438
12.197831,7131.91748
12.19599,9096.774414
12.194148,8273.530273
12.192306,6757.036621
12.190465,7181.428711
12.188623,8912.299805
12.186782,9215.150391
12.18494,6856.288574
12.183098,3720.011475
12.181257,2703.813965
12.179415,3974.467773
12.177573,4519.329102
12.175732,2564.618408
12.17389,606.330505
12.172048,1694.710449
12.170207,4644.87793
12.168365,6180.568359
12.166523,5944.091797
12.164682,5568.698242
12.16284,4799.845215
12.160999,2982.434082
12.159157,2326.306152
12.157315,4686.263672
12.155474,7222.222656
12.153632,6722.027344
12.15179,5734.370117
12.149949,7948.73291
12.148107,10091.70801
12.146265,6423.503418
12.144424,-340.108276
12.142582,-1605.0448
12.14074,3745.037109
12.138899,7713.25
12.137057,6060.677246
12.135215,3762.169922
12.133374,5078.754883
12.131532,6797.870605
12.129691,5440.916504
12.127849,3824.3125
12.126007,5361.778809
12.124166,7614.101563
12.122324,6869.395508
12.120482,4757.606445
12.118641,5007.634277
12.116799,6865.00293
12.114957,6901.56543
12.113116,5212.740234
12.111274,4887.350098
12.109432,6351.120117
12.107591,6617.818848
12.105749,4131.868652
12.103907,952.50238
12.102066,-300.892853
12.100224,696.25177
12.098383,2439.481445
12.096541,3192.880615
12.094699,2213.257813
12.092858,756.319641
12.091016,1291.487915
12.089174,4355.206543
12.087333,7209.605957
12.085491,7232.341797
12.083649,5297.018555
12.081808,3864.030029
12.079966,3384.241699
12.078124,3054.208984
12.076283,3317.553467
12.074441,4563.450684
12.072599,5126.34668
12.070758,4037.697754
12.068916,3778.047607
12.067075,6141.039063
12.065233,7540.125
12.063391,3839.635498
12.06155,-1697.345825
12.059708,-1694.301025
12.057866,4384.827637
12.056025,9083.986328
12.054183,7596.979492
12.052341,3427.014893
12.0505,1750.700439
12.048658,2664.111572
12.046816,3502.312256
12.044975,3590.768799
12.043133,4013.642822
12.041291,5249.900879
12.03945,6722.265137
12.037608,7202.987793
12.035767,5638.79248
12.033925,3077.50293
12.032083,2577.603271
12.030242,5259.685059
12.0284,8262.508789
12.026558,8742.029297
12.024717,7497.622559
12.022875,6411.362793
12.021033,5396.890625
12.019192,4451.275879
12.01735,5200.432129
12.015508,7552.974609
12.013667,8495.915039
12.011825,6934.822266
12.009983,5658.628418
12.008142,6000.913574
12.0063,5422.413086
12.004459,3145.252197
12.002617,2695.026855
12.000775,5531.924316
11.998934,7723.519043
11.997092,6512.262207
11.99525,4616.824219
11.993409,4404.209961
11.991567,3613.044434
11.989725,906.951538
11.987884,-1.451566
11.986042,3670.329834
11.9842,8478.328125
11.982359,9796.392578
11.980517,8219.447266
11.978675,7244.699219
11.976834,7940.983398
11.974992,8892.555664
11.973151,8673.578125
11.971309,6531.049805
11.969467,3144.351318
11.967626,1290.168213
11.965784,2917.427734
11.963942,5839.710449
11.962101,6461.778809
11.960259,4804.69043
11.958417,3422.34668
11.956576,2996.727783
11.954734,2881.188721
11.952892,4017.986328
11.951051,7047.944824
11.949209,9459.427734
11.947368,8800.640625
11.945526,6774.598145
11.943684,6364.22998
11.941843,7190.709473
11.940001,7246.953125
11.938159,6642.335449
11.936318,6385.529297
11.934476,6196.259766
11.932634,6117.600586
11.930793,7085.231934
11.928951,8039.968262
11.927109,6630.286621
11.925268,4262.641602
11.923426,5177.075684
11.921584,8890.678711
11.919743,9770.494141
11.917901,6228.95459
11.91606,3586.005127
11.914218,5083.728516
11.912376,7029.416016
11.910535,6150.435547
11.908693,4820.105469
11.906851,5123.942871
11.90501,4423.289063
11.903168,1226.123413
11.901326,-587.368225
11.899485,1913.366211
11.897643,5383.53125
11.895801,5752.384277
11.89396,4526.593262
11.892118,5122.835449
11.890276,6860.553223
11.888435,7026.556152
11.886593,5891.54834
11.884752,5567.108398
11.88291,5973.800293
11.881068,5449.037598
11.879227,4010.5979
11.877385,3245.591797
11.875543,3767.938965
11.873702,4790.563477
11.87186,5714.035156
11.870018,6699.767578
11.868177,7777.575195
11.866335,8194.130859
11.864493,7015.965332
11.862652,4636.341309
11.86081,3371.562744
11.858968,5231.378418
11.857127,8692.211914
11.855285,9542.453125
11.853444,6280.018066
11.851602,2840.614258
11.84976,3702.945557
11.847919,7639.009766
11.846077,9407.623047
11.844235,7249.732422
11.842394,5066.695313
11.840552,6156.559082
11.83871,8404.741211
11.836869,8237.55957
11.835027,6407.240723
11.833185,6017.465332
11.831344,6625.16748
11.829502,5007.147949
11.82766,1389.328369
11.825819,29.366327
11.823977,2715.502197
11.822136,6060.373047
11.820294,6675.797363
11.818452,5139.297363
11.816611,3432.119873
11.814769,2273.36377
11.812927,2319.756592
11.811086,4141.85791
11.809244,5903.013672
11.807402,5085.700195
11.805561,3128.525635
11.803719,3707.617188
11.801877,6253.472168
11.800036,6923.324707
11.798194,6138.177734
11.796352,8008.587402
11.794511,11453.35059
11.792669,10203.79199
11.790828,3844.530518
11.788986,254.002182
11.787144,3574.58667
11.785303,8012.358887
11.783461,7893.211914
11.781619,5950.023926
11.779778,6430.05127
11.777936,7184.525391
11.776094,4644.742676
11.774253,965.074097
11.772411,287.025024
11.770569,2110.283447
11.768728,3363.234375
11.766886,3633.705811
11.765045,4273.265625
11.763203,5172.066895
11.761361,5574.128418
11.75952,5778.824707
11.757678,6107.856934
11.755836,6305.223145
11.753995,6578.844727
11.752153,6920.569824
11.750311,6003.493652
11.74847,3641.590576
11.746628,2739.500977
11.744786,5027.899902
11.742945,7063.904297
11.741103,5279.771484
11.739261,2640.061035
11.73742,4316.882813
11.735578,8616.208008
11.733737,9085.845703
11.731895,4950.16748
11.730053,2380.975586
11.728212,4722.479004
11.72637,7934.877441
11.724528,7570.064453
11.722687,4945.598145
11.720845,3859.477295
11.719003,5000.094727
11.717162,6268.577148
11.71532,6376.207031
11.713478,5996.51709
11.711637,6424.256836
11.709795,8228.791992
11.707953,10585.53809
11.706112,11584.79102
11.70427,9965.094727
11.702429,6746.474121
11.700587,4412.584961
11.698745,4229.328125
11.696904,5054.209473
11.695062,5249.661621
11.69322,5023.181641
11.691379,5642.713867
11.689537,6644.119629
11.687695,5971.541016
11.685854,3691.084229
11.684012,2988.580566
11.68217,5490.725586
11.680329,8229.587891
11.678487,8207.624023
11.676645,7172.625977
11.674804,7712.536133
11.672962,7459.526855
11.671121,2964.099365
11.669279,-2710.09668
11.667437,-3263.600342
11.665596,784.530396
11.663754,2883.406006
11.661912,1519.429077
11.660071,2290.593262
11.658229,7111.831055
11.656387,9707.769531
11.654546,5800.398438
11.652704,621.326843
11.650862,946.298767
11.649021,5067.246094
11.647179,6607.649902
11.645337,4633.519531
11.643496,3782.321289
11.641654,5927.224609
11.639813,7445.105957
11.637971,5398.5625
11.636129,2289.41626
11.634288,2607.149902
11.632446,6657.761719
11.630604,10183.83008
11.628763,9913.239258
11.626921,7409.572266
11.625079,6286.212891
11.623238,7214.882813
11.621396,7949.108887
11.619554,7472.50293
11.617713,7172.51123
11.615871,7742.281738
11.614029,7942.65332
11.612188,7295.95459
11.610346,7178.46875
11.608505,7971.155762
11.606663,7749.128906
11.604821,5453.525879
11.60298,3163.056396
11.601138,3379.489258
11.599296,5712.918457
11.597455,7957.405762
11.595613,9129.458984
11.593771,9799.838867
11.59193,10306.00684
11.590088,10167.33691
11.588246,9050.035156
11.586405,7411.968262
11.584563,6151.296387
11.582722,5820.825684
11.58088,6058.9375
11.579038,5928.718262
11.577197,5079.314453
11.575355,4207.509766
11.573513,4000.358887
11.571672,4228.8125
11.56983,4526.041016
11.567988,5366.791504
11.566147,7223.925293
11.564305,9158.867188
11.562463,9508.643555
11.560622,8031.406738
11.55878,6225.540039
11.556938,5216.199707
11.555097,4496.654297
11.553255,3440.552002
11.551414,2846.223145
11.549572,3665.654541
11.54773,5107.869141
11.545889,5784.886719
11.544047,6162.446289
11.542205,7633.069824
11.540364,9312.689453
11.538522,8471.162109
11.53668,4762.174805
11.534839,1417.266724
11.532997,1178.924927
11.531155,3292.734863
11.529314,5404.473145
11.527472,6123.492188
11.52563,5066.125488
11.523789,2970.378418
11.521947,2199.02417
11.520106,4145.374512
11.518264,6157.256836
11.516422,4954.163574
11.514581,2881.960938
11.512739,5310.09668
11.510897,11191.59375
11.509056,12896.19531
11.507214,7737.116699
11.505372,2789.445801
11.503531,4242.461426
11.501689,8198.825195
11.499847,7511.428711
11.498006,2958.874023
11.496164,1315.566895
11.494322,4947.71875
11.492481,9191.675781
11.490639,9387.545898
11.488798,6122.709961
11.486956,3067.182861
11.485114,2327.441406
11.483273,3000.501709
11.481431,3488.846436
11.479589,4059.438721
11.477748,5836.188477
11.475906,7654.226563
11.474064,6821.196777
11.472223,3936.102783
11.470381,3242.528076
11.468539,6095.277344
11.466698,8183.152832
11.464856,6281.669922
11.463014,3426.37915
11.461173,3488.908447
11.459331,4989.779785
11.45749,4941.809082
11.455648,4642.252441
11.453806,6378.768066
11.451965,8117.000488
11.450123,7018.834961
11.448281,5062.209473
11.44644,5682.27002
11.444598,7564.573242
11.442756,7024.037598
11.440915,4225.571289
11.439073,2241.885986
11.437231,1973.197388
11.43539,2208.30127
11.433548,2787.781982
11.431706,4086.428955
11.429865,5216.030762
11.428023,5586.241699
11.426182,6187.166504
11.42434,7246.526855
11.422498,7248.430664
11.420657,5971.904785
11.418815,5296.650391
11.416973,5435.771484
11.415132,4185.49707
11.41329,1760.587036
11.411448,2141.97876
11.409607,6926.650879
11.407765,11603.66211
11.405923,11212.65234
11.404082,6964.895508
11.40224,4066.761719
11.400399,4852.977539
11.398557,7038.820801
11.396715,7792.39209
11.394874,6927.161621
11.393032,5959.756836
11.39119,5759.371582
11.389349,6049.140625
11.387507,6650.189453
11.385665,7978.955566
11.383824,9764.614258
11.381982,10389.09668
11.38014,8883.500977
11.378299,6860.884277
11.376457,6724.495117
11.374615,8380.588867
11.372774,9557.632813
11.370932,9049.693359
11.369091,7746.310547
11.367249,6714.684082
11.365407,6157.224609
11.363566,6095.282715
11.361724,6353.998047
11.359882,6050.831543
11.358041,4633.368164
11.356199,3219.704102
11.354357,3594.937988
11.352516,5989.079102
11.350674,8697.189453
11.348832,9753.982422
11.346991,8667.223633
11.345149,6730.213867
11.343307,5407.918945
11.341466,4339.213867
11.339624,2275.22168
11.337783,340.509247
11.335941,1559.821777
11.334099,5606.817383
11.332258,7665.933594
11.330416,5469.369141
11.328574,3553.083252
11.326733,6254.242188
11.324891,10358.82129
11.323049,10341.08496
11.321208,7629.071289
11.319366,7859.558105
11.317524,10927.93066
11.315683,11105.47559
11.313841,6833.740234
11.311999,3649.559082
11.310158,5938.305176
11.308316,10804.99902
11.306475,12310.9082
11.304633,8924.637695
11.302791,4795.072754
11.30095,4405.559082
11.299108,7058.463379
11.297266,7869.057129
11.295425,4807.599121
11.293583,2088.975098
11.291741,3657.980469
11.2899,6331.589355
11.288058,4559.864258
11.286216,-314.779175
11.284375,-1991.78833
11.282533,994.433838
11.280691,4224.996582
11.27885,5249.179199
11.277008,5636.80957
11.275167,5937.95459
11.273325,5339.525391
11.271483,5380.080078
11.269642,7395.802734
11.2678,7979.282715
11.265958,4030.696045
11.264117,-16.628014
11.262275,2049.403564
11.260433,7622.006348
11.258592,9033.856445
11.25675,5788.615723
11.254908,4006.361816
11.253067,5377.584473
11.251225,5999.323242
11.249383,5226.311035
